0, 0, 0.0000000000e+00
1, 6.0000000000e-03, 0.0000000000e+00
2, 1.2000000000e-02, 0.0000000000e+00
3, 1.8000000000e-02, 0.0000000000e+00
4, 2.4000000000e-02, 0.0000000000e+00
5, 3.0000000000e-02, 0.0000000000e+00
6, 3.6000000000e-02, 0.0000000000e+00
7, 4.2000000000e-02, 0.0000000000e+00
8, 4.8000000000e-02, 0.0000000000e+00
9, 5.4000000000e-02, 0.0000000000e+00
10, 6.0000000000e-02, 0.0000000000e+00
11, 6.6000000000e-02, 0.0000000000e+00
12, 7.2000000000e-02, 0.0000000000e+00
13, 7.8000000000e-02, 0.0000000000e+00
14, 8.4000000000e-02, 0.0000000000e+00
15, 9.0000000000e-02, 0.0000000000e+00
16, 9.6000000000e-02, 0.0000000000e+00
17, 1.0200000000e-01, 0.0000000000e+00
18, 1.0800000000e-01, 0.0000000000e+00
19, 1.1400000000e-01, 0.0000000000e+00
20, 1.2000000000e-01, 0.0000000000e+00
21, 1.2600000000e-01, 0.0000000000e+00
22, 1.3200000000e-01, 0.0000000000e+00
23, 1.3800000000e-01, 0.0000000000e+00
24, 1.4400000000e-01, 0.0000000000e+00
25, 1.5000000000e-01, 0.0000000000e+00
26, 1.5600000000e-01, 0.0000000000e+00
27, 1.6200000000e-01, 0.0000000000e+00
28, 1.6800000000e-01, 0.0000000000e+00
29, 1.7400000000e-01, 0.0000000000e+00
30, 1.8000000000e-01, 0.0000000000e+00
31, 1.8600000000e-01, 0.0000000000e+00
32, 1.9200000000e-01, 0.0000000000e+00
33, 1.9800000000e-01, 0.0000000000e+00
34, 2.0400000000e-01, 0.0000000000e+00
35, 2.1000000000e-01, 0.0000000000e+00
36, 2.1600000000e-01, 0.0000000000e+00
37, 2.2200000000e-01, 0.0000000000e+00
38, 2.2800000000e-01, 0.0000000000e+00
39, 2.3400000000e-01, 0.0000000000e+00
40, 2.4000000000e-01, 0.0000000000e+00
41, 2.4600000000e-01, 0.0000000000e+00
42, 2.5200000000e-01, 0.0000000000e+00
43, 2.5800000000e-01, 0.0000000000e+00
44, 2.6400000000e-01, 0.0000000000e+00
45, 2.7000000000e-01, 0.0000000000e+00
46, 2.7600000000e-01, 0.0000000000e+00
47, 2.8200000000e-01, 0.0000000000e+00
48, 2.8800000000e-01, 0.0000000000e+00
49, 2.9400000000e-01, 0.0000000000e+00
50, 3.0000000000e-01, 0.0000000000e+00
